EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1.039,59.559,-17.679,1.810,29.975,-19.643,15.678,13.557,-0.053,0.985,-0.203,-0.183,-1.526,-0.793,73.333,52142.000,1.000
-2.057,63.853,-35.063,3.287,41.916,-27.441,18.194,12.592,-0.055,0.985,-0.202,-0.214,-1.587,-0.916,73.333,52143.000,1.000
-4.018,63.631,-47.481,4.353,51.439,-33.384,19.179,8.829,-0.053,0.986,-0.203,-0.244,-1.617,-0.793,73.333,52144.000,1.000
-5.783,59.988,-55.311,5.354,58.899,-36.098,19.827,4.634,-0.055,0.987,-0.205,-0.305,-1.587,-0.793,73.333,52145.000,1.000
-6.379,54.396,-59.321,6.389,64.904,-34.944,21.210,2.022,-0.054,0.988,-0.204,-0.305,-1.617,-0.824,73.333,52146.000,1.000
-5.275,48.246,-60.218,7.356,70.286,-30.298,23.958,0.868,-0.053,0.988,-0.206,-0.214,-1.465,-0.916,73.333,52147.000,1.000
-3.314,42.035,-59.612,7.494,74.528,-23.648,27.062,-0.816,-0.051,0.986,-0.204,-0.122,-1.587,-0.946,73.333,52148.000,1.000
-1.369,36.278,-57.812,6.709,76.719,-16.514,29.936,-3.393,-0.051,0.987,-0.204,-0.214,-1.740,-0.946,73.333,52149.000,1.000
-0.116,31.287,-53.760,5.314,75.517,-10.139,32.467,-5.284,-0.050,0.987,-0.205,-0.214,-1.678,-0.916,73.333,52150.000,1.000
0.296,27.124,-46.172,3.891,69.909,-5.499,34.728,-4.800,-0.050,0.986,-0.206,-0.122,-1.617,-0.854,73.333,52151.000,1.000
0.478,24.024,-34.490,3.177,60.631,-3.105,37.338,-1.524,-0.052,0.985,-0.204,-0.061,-1.587,-1.038,73.333,52152.000,1.000
0.567,21.801,-20.740,2.934,49.029,-2.945,40.145,2.997,-0.053,0.987,-0.206,0.092,-1.526,-1.038,73.333,52153.000,1.000
0.799,20.466,-7.131,2.703,37.425,-3.985,43.336,6.882,-0.053,0.990,-0.204,-0.031,-1.434,-1.068,73.333,52154.000,1.000
1.047,19.843,5.116,1.578,27.819,-4.902,46.720,8.667,-0.053,0.991,-0.202,0.092,-1.495,-1.099,73.333,52155.000,1.000
1.161,19.800,16.187,-1.067,21.227,-4.977,49.559,8.036,-0.055,0.995,-0.199,0.031,-1.495,-1.251,73.333,52156.000,1.000
1.769,20.866,27.717,-4.577,18.292,-4.334,51.577,6.094,-0.054,0.997,-0.201,-0.092,-1.343,-1.190,73.333,52157.000,1.000
3.213,23.141,40.102,-8.011,18.276,-4.007,51.973,3.937,-0.051,0.996,-0.203,-0.122,-1.343,-1.190,73.333,52158.000,1.000
5.764,26.262,52.267,-10.153,20.329,-4.986,50.698,2.176,-0.050,0.991,-0.202,-0.244,-1.343,-1.190,73.333,52159.000,1.000
8.999,29.234,60.938,-10.576,23.518,-7.783,47.975,0.057,-0.049,0.988,-0.203,-0.305,-1.282,-1.099,73.333,52160.000,1.000
12.231,31.354,62.186,-9.646,27.318,-12.105,44.233,-3.538,-0.048,0.989,-0.199,-0.305,-1.221,-0.916,73.333,52161.000,1.000
15.157,33.066,54.508,-7.875,32.589,-16.973,40.721,-7.981,-0.047,0.987,-0.202,-0.183,-1.099,-0.824,73.333,52162.000,1.000
16.856,34.823,38.229,-6.364,39.825,-21.880,37.887,-11.220,-0.047,0.986,-0.201,0.000,-0.885,-0.702,73.333,52163.000,1.000
16.782,37.165,15.615,-5.540,49.097,-26.836,36.231,-11.105,-0.048,0.986,-0.200,0.092,-0.916,-0.702,73.333,52164.000,1.000
14.774,40.135,-10.984,-5.379,58.999,-32.022,35.701,-7.518,-0.048,0.986,-0.201,0.183,-0.763,-0.610,73.333,52165.000,1.000
11.279,43.233,-39.892,-5.567,67.291,-37.191,35.579,-2.363,-0.047,0.986,-0.198,0.275,-0.580,-0.427,73.333,52166.000,1.000
7.685,45.998,-68.768,-5.338,73.486,-41.311,35.594,1.739,-0.049,0.987,-0.199,0.336,-0.427,-0.183,73.333,52167.000,1.000
4.960,47.500,-95.061,-4.456,78.402,-43.183,35.201,2.096,-0.049,0.986,-0.202,0.305,-0.336,-0.092,73.333,52168.000,1.000
3.784,47.091,-115.024,-2.783,83.412,-41.857,34.755,-1.899,-0.050,0.987,-0.202,0.366,-0.305,-0.153,73.333,52169.000,1.000
3.913,44.440,-125.344,-0.907,87.940,-37.436,34.686,-8.113,-0.050,0.986,-0.199,0.427,-0.214,-0.153,73.333,52170.000,1.000
4.526,39.812,-124.636,0.196,89.602,-31.140,35.000,-12.991,-0.053,0.988,-0.195,0.580,-0.214,-0.214,73.333,52171.000,1.000
5.102,34.133,-113.374,0.025,86.908,-24.645,35.744,-14.087,-0.055,0.984,-0.200,0.580,-0.244,-0.183,73.333,52172.000,1.000
4.886,27.816,-94.789,-1.799,79.387,-19.459,35.887,-11.810,-0.055,0.983,-0.198,0.519,-0.305,-0.336,73.333,52173.000,1.000
3.826,21.343,-72.641,-4.662,68.237,-15.795,34.908,-7.745,-0.055,0.984,-0.196,0.549,-0.275,-0.366,73.333,52174.000,1.000
2.011,15.025,-50.752,-7.844,54.775,-12.879,32.595,-3.562,-0.053,0.985,-0.197,0.610,-0.275,-0.519,73.333,52175.000,1.000
-0.505,8.789,-32.710,-10.945,39.617,-9.855,28.930,-0.265,-0.054,0.987,-0.195,0.549,-0.183,-0.519,73.333,52176.000,1.000
-3.107,2.632,-20.625,-13.529,23.676,-6.261,24.814,2.170,-0.053,0.985,-0.198,0.427,-0.153,-0.519,73.333,52177.000,1.000
-5.264,-3.435,-15.777,-15.812,7.578,-2.357,20.755,3.802,-0.051,0.985,-0.198,0.519,-0.122,-0.610,73.333,52178.000,1.000
-6.151,-8.681,-17.211,-17.907,-7.425,1.319,17.449,4.639,-0.050,0.985,-0.200,0.549,-0.061,-0.610,73.333,52179.000,1.000
-5.807,-12.720,-22.521,-20.139,-20.494,3.932,14.749,3.992,-0.049,0.984,-0.199,0.549,-0.092,-0.580,73.333,52180.000,1.000
-5.090,-15.763,-28.529,-22.526,-31.497,4.885,11.942,1.016,-0.050,0.983,-0.199,0.641,-0.031,-0.519,73.333,52181.000,1.000
-4.596,-17.813,-31.526,-24.234,-39.933,4.437,9.266,-4.360,-0.052,0.984,-0.200,0.702,-0.031,-0.610,73.333,52182.000,1.000
-5.185,-19.318,-30.242,-24.860,-45.903,3.098,6.677,-11.440,-0.054,0.986,-0.199,0.793,-0.122,-0.519,73.333,52183.000,1.000
-7.041,-20.752,-25.724,-24.168,-49.169,1.406,4.383,-17.970,-0.055,0.986,-0.198,0.946,-0.092,-0.519,73.333,52184.000,1.000
-9.988,-22.713,-21.077,-22.575,-49.572,-0.420,2.020,-21.719,-0.055,0.985,-0.199,1.038,-0.183,-0.427,73.333,52185.000,1.000
-13.588,-25.449,-19.896,-20.757,-47.227,-2.458,-1.277,-21.969,-0.056,0.985,-0.198,1.007,-0.305,-0.366,73.333,52186.000,1.000
-17.102,-28.390,-24.067,-18.970,-42.240,-5.004,-5.811,-19.472,-0.056,0.984,-0.200,1.007,-0.275,-0.366,73.333,52187.000,1.000
-20.583,-31.144,-34.413,-17.814,-36.185,-8.835,-12.356,-16.325,-0.056,0.987,-0.197,1.160,-0.305,-0.275,73.333,52188.000,1.000
-23.805,-32.921,-49.417,-17.311,-30.619,-14.244,-20.602,-14.502,-0.055,0.987,-0.204,1.221,-0.427,-0.214,73.333,52189.000,1.000
-26.526,-33.022,-66.326,-17.179,-26.829,-20.593,-29.407,-15.457,-0.054,0.988,-0.202,1.434,-0.458,-0.275,73.333,52190.000,1.000
-28.662,-31.459,-82.672,-17.003,-25.800,-26.567,-37.389,-19.106,-0.055,0.986,-0.204,1.495,-0.458,-0.153,73.333,52191.000,1.000
-29.661,-28.708,-96.281,-16.168,-27.359,-30.624,-42.790,-22.855,-0.058,0.988,-0.203,1.587,-0.610,-0.122,73.333,52192.000,1.000
-29.082,-25.896,-106.304,-14.643,-31.178,-31.722,-45.132,-23.528,-0.057,0.989,-0.201,1.617,-0.519,0.031,73.333,52193.000,1.000
-26.346,-23.930,-111.799,-12.299,-36.156,-29.372,-44.544,-19.464,-0.056,0.989,-0.203,1.587,-0.488,0.092,73.333,52194.000,1.000
-22.129,-23.934,-112.410,-9.787,-41.611,-24.108,-42.521,-12.091,-0.055,0.992,-0.200,1.526,-0.671,0.122,73.333,52195.000,1.000
-18.420,-27.115,-108.742,-8.417,-47.837,-17.382,-41.422,-4.735,-0.055,0.991,-0.201,1.709,-0.763,0.183,73.333,52196.000,1.000
-16.973,-33.863,-101.167,-8.963,-55.183,-10.739,-42.533,-0.367,-0.056,0.991,-0.198,1.587,-0.763,0.244,73.333,52197.000,1.000
-18.861,-43.868,-90.257,-11.744,-64.532,-5.255,-46.505,-0.657,-0.057,0.992,-0.199,1.648,-0.854,0.275,73.333,52198.000,1.000
-23.112,-55.276,-75.225,-15.811,-75.461,-0.753,-52.242,-4.728,-0.058,0.991,-0.200,1.556,-0.885,0.366,73.333,52199.000,1.000
-27.808,-65.672,-55.326,-19.993,-86.556,3.495,-58.162,-10.207,-0.057,0.991,-0.198,1.434,-1.007,0.275,73.333,52200.000,1.000
-31.393,-73.282,-31.706,-23.471,-96.447,7.830,-63.275,-14.685,-0.055,0.991,-0.202,1.312,-1.068,0.244,73.333,52201.000,1.000
-32.987,-77.271,-7.314,-25.575,-103.906,12.058,-66.756,-16.641,-0.054,0.989,-0.205,1.190,-1.007,0.244,73.333,52202.000,1.000
-33.122,-78.322,12.653,-26.434,-109.020,15.351,-69.023,-16.412,-0.053,0.989,-0.202,1.160,-1.190,0.275,73.333,52203.000,1.000
-32.378,-77.375,23.696,-25.973,-111.582,16.788,-70.454,-15.175,-0.052,0.990,-0.200,1.038,-1.251,0.275,73.333,52204.000,1.000
-31.279,-75.209,23.571,-24.201,-111.171,15.532,-71.677,-14.676,-0.049,0.993,-0.203,1.099,-1.129,0.305,73.333,52205.000,1.000
-30.171,-72.125,13.287,-21.236,-107.764,11.294,-73.324,-16.347,-0.049,0.993,-0.206,1.038,-1.068,0.275,73.333,52206.000,1.000
-29.030,-67.814,-2.765,-17.218,-101.690,4.639,-74.979,-19.890,-0.048,0.991,-0.208,0.977,-0.977,0.244,73.333,52207.000,1.000
-28.530,-62.492,-20.296,-13.203,-94.761,-3.814,-76.617,-23.789,-0.047,0.990,-0.202,0.854,-0.977,0.305,73.333,52208.000,1.000
-29.033,-56.500,-35.970,-9.946,-88.290,-13.495,-77.882,-26.147,-0.046,0.988,-0.201,0.641,-0.885,0.336,73.333,52209.000,1.000
-30.673,-50.631,-48.457,-7.919,-82.587,-23.885,-78.726,-26.229,-0.048,0.987,-0.203,0.488,-0.732,0.336,73.333,52210.000,1.000
-33.178,-45.822,-58.063,-7.192,-77.227,-34.133,-79.263,-24.281,-0.051,0.986,-0.202,0.610,-0.793,0.336,73.333,52211.000,1.000
-35.392,-42.161,-64.949,-7.111,-71.199,-42.854,-78.714,-20.836,-0.053,0.988,-0.200,0.580,-0.702,0.244,73.333,52212.000,1.000
-36.469,-39.505,-69.913,-7.340,-64.772,-48.960,-76.880,-17.113,-0.054,0.986,-0.200,0.549,-0.824,0.061,73.333,52213.000,1.000
-35.634,-37.370,-73.474,-7.431,-58.418,-51.883,-73.584,-13.917,-0.054,0.988,-0.203,0.519,-0.916,-0.122,73.333,52214.000,1.000
-33.072,-35.718,-76.671,-7.469,-52.834,-51.870,-69.392,-11.544,-0.053,0.991,-0.201,0.458,-0.916,-0.336,73.333,52215.000,1.000
-29.922,-35.091,-80.952,-7.947,-48.967,-49.697,-65.466,-10.090,-0.055,0.990,-0.203,0.366,-0.854,-0.458,73.333,52216.000,1.000
-27.266,-35.996,-86.267,-9.026,-47.308,-45.955,-62.214,-9.749,-0.053,0.988,-0.202,0.183,-0.885,-0.580,73.333,52217.000,1.000
-26.211,-39.084,-91.354,-11.013,-48.976,-41.074,-60.220,-10.981,-0.052,0.988,-0.206,0.092,-0.946,-0.702,73.333,52218.000,1.000
-26.524,-43.995,-92.842,-13.439,-54.386,-35.208,-59.087,-12.792,-0.051,0.987,-0.204,0.122,-0.946,-0.916,73.333,52219.000,1.000
-27.154,-49.670,-87.259,-15.486,-63.153,-28.658,-57.926,-13.080,-0.051,0.989,-0.201,0.122,-1.007,-1.068,73.333,52220.000,1.000
-27.158,-55.041,-73.171,-16.220,-74.052,-21.789,-55.885,-9.938,-0.050,0.989,-0.202,-0.061,-1.007,-1.099,73.333,52221.000,1.000
-26.094,-59.292,-51.447,-14.809,-84.655,-14.610,-52.149,-2.961,-0.052,0.990,-0.205,-0.214,-1.007,-1.190,73.333,52222.000,1.000
-24.765,-62.501,-26.226,-11.828,-93.215,-7.084,-47.603,5.498,-0.052,0.992,-0.206,-0.183,-1.160,-1.190,73.333,52223.000,1.000
-23.827,-64.773,-2.636,-8.354,-98.284,0.747,-43.410,12.027,-0.052,0.992,-0.202,-0.244,-1.160,-1.221,73.333,52224.000,1.000
-23.876,-66.464,14.336,-5.717,-99.091,8.171,-40.718,13.964,-0.051,0.991,-0.201,-0.275,-1.221,-1.221,73.333,52225.000,1.000
-25.024,-67.610,21.751,-4.664,-95.290,14.001,-39.906,11.081,-0.055,0.991,-0.203,-0.397,-1.221,-1.373,73.333,52226.000,1.000
-26.164,-66.930,21.230,-4.699,-86.458,17.250,-39.621,5.589,-0.053,0.991,-0.203,-0.519,-1.221,-1.282,73.333,52227.000,1.000
-26.542,-63.263,17.080,-5.248,-74.062,17.024,-39.036,-0.543,-0.053,0.992,-0.204,-0.702,-1.282,-1.160,73.333,52228.000,1.000
-25.925,-56.335,14.275,-5.472,-60.447,12.983,-37.898,-6.556,-0.054,0.990,-0.203,-0.763,-1.465,-1.312,73.333,52229.000,1.000
-25.018,-47.322,14.548,-5.263,-48.008,5.432,-37.091,-12.510,-0.056,0.993,-0.204,-0.946,-1.373,-1.312,73.333,52230.000,1.000
-24.608,-37.833,15.159,-5.154,-37.899,-4.434,-37.719,-17.616,-0.058,0.993,-0.204,-1.038,-1.434,-1.373,73.333,52231.000,1.000
-24.452,-28.557,11.853,-5.207,-28.804,-14.345,-39.283,-20.054,-0.060,0.990,-0.202,-1.160,-1.648,-1.434,73.333,52232.000,1.000
-24.305,-19.968,1.146,-5.406,-19.230,-21.925,-40.990,-18.960,-0.061,0.991,-0.202,-1.190,-1.801,-1.495,73.333,52233.000,1.000
-23.541,-12.093,-15.998,-5.160,-8.434,-25.383,-41.488,-14.462,-0.060,0.989,-0.200,-1.251,-1.984,-1.495,73.333,52234.000,1.000
-21.759,-5.039,-34.661,-4.292,2.111,-24.490,-40.255,-7.952,-0.060,0.987,-0.198,-1.221,-2.228,-1.617,73.333,52235.000,1.000
-18.971,0.776,-48.793,-3.260,9.334,-20.915,-38.303,-1.605,-0.061,0.989,-0.199,-1.251,-2.411,-1.617,73.333,52236.000,1.000
-15.197,4.943,-53.846,-2.384,11.386,-17.266,-36.983,2.974,-0.058,0.985,-0.199,-1.312,-2.441,-1.587,73.333,52237.000,1.000
-11.125,6.691,-50.167,-2.033,8.050,-15.659,-37.874,5.261,-0.060,0.984,-0.201,-1.221,-2.563,-1.648,73.333,52238.000,1.000
-7.040,6.043,-41.458,-1.714,1.438,-16.085,-40.685,6.377,-0.058,0.985,-0.199,-1.221,-2.655,-1.709,73.333,52239.000,1.000
-3.228,3.652,-32.676,-1.066,-6.075,-16.878,-44.017,7.392,-0.059,0.984,-0.200,-1.190,-2.869,-1.770,73.333,52240.000,1.000
-0.070,0.418,-27.211,-0.319,-13.220,-16.188,-46.439,8.292,-0.058,0.982,-0.200,-1.129,-2.930,-1.648,73.333,52241.000,1.000
2.587,-2.525,-24.438,0.243,-18.950,-13.096,-46.375,8.412,-0.058,0.984,-0.202,-1.007,-3.143,-1.648,73.333,52242.000,1.000
4.760,-4.631,-21.989,-0.098,-23.087,-8.488,-43.847,6.531,-0.057,0.983,-0.201,-0.977,-3.082,-1.587,73.333,52243.000,1.000
6.983,-5.286,-17.428,-1.482,-25.196,-4.414,-39.566,2.468,-0.054,0.982,-0.199,-0.946,-2.991,-1.648,73.333,52244.000,1.000
9.388,-4.240,-10.891,-3.867,-25.169,-3.110,-34.982,-2.627,-0.053,0.981,-0.199,-0.793,-3.143,-1.617,73.333,52245.000,1.000
11.580,-1.730,-5.171,-6.937,-23.443,-5.635,-31.651,-6.998,-0.053,0.983,-0.201,-0.549,-3.174,-1.648,73.333,52246.000,1.000
13.668,2.147,-2.851,-9.711,-19.860,-11.071,-29.735,-9.175,-0.053,0.983,-0.201,-0.458,-3.235,-1.678,73.333,52247.000,1.000
15.635,6.885,-5.714,-11.667,-14.644,-17.503,-29.102,-8.981,-0.055,0.984,-0.204,-0.366,-3.174,-1.526,73.333,52248.000,1.000
17.735,12.071,-13.181,-12.243,-7.850,-22.966,-28.673,-6.955,-0.054,0.984,-0.202,-0.214,-3.052,-1.434,73.333,52249.000,1.000
19.783,16.932,-23.411,-11.257,-0.344,-26.491,-27.627,-4.609,-0.056,0.986,-0.198,-0.031,-3.021,-1.373,73.333,52250.000,1.000
21.332,20.417,-34.375,-8.840,6.164,-28.299,-26.044,-3.704,-0.054,0.985,-0.200,-0.031,-3.052,-1.312,73.333,52251.000,1.000
22.495,21.954,-43.656,-5.133,10.766,-29.206,-24.030,-5.022,-0.053,0.984,-0.202,0.183,-2.991,-1.373,73.333,52252.000,1.000
23.112,21.077,-50.217,-1.234,12.824,-30.296,-22.497,-8.316,-0.052,0.983,-0.202,0.275,-3.021,-1.343,73.333,52253.000,1.000
23.474,18.326,-53.399,1.835,12.879,-31.904,-21.384,-11.387,-0.052,0.982,-0.206,0.397,-2.930,-1.312,73.333,52254.000,1.000
23.909,14.878,-53.150,3.420,11.855,-33.341,-19.771,-11.461,-0.053,0.983,-0.204,0.580,-2.777,-1.251,73.333,52255.000,1.000
24.655,11.958,-50.376,3.611,10.495,-33.316,-16.757,-7.158,-0.054,0.984,-0.200,0.610,-2.625,-1.312,73.333,52256.000,1.000
26.069,10.560,-46.753,3.178,9.905,-30.831,-11.887,1.055,-0.054,0.985,-0.199,0.610,-2.625,-1.282,73.333,52257.000,1.000
27.488,10.377,-46.193,2.195,10.087,-26.162,-6.727,10.895,-0.054,0.985,-0.199,0.610,-2.472,-1.160,73.333,52258.000,1.000
28.167,10.658,-51.974,0.815,10.567,-20.262,-2.906,19.697,-0.054,0.987,-0.202,0.580,-2.380,-1.190,73.333,52259.000,1.000
27.363,10.495,-63.935,-0.919,9.971,-14.159,-1.558,24.990,-0.053,0.988,-0.201,0.702,-2.289,-1.190,73.333,52260.000,1.000
24.778,9.194,-76.945,-2.916,6.455,-8.460,-3.102,25.583,-0.053,0.988,-0.199,0.793,-2.319,-1.312,73.333,52261.000,1.000
21.266,6.788,-82.127,-4.462,-0.506,-3.216,-6.506,22.268,-0.056,0.989,-0.201,0.732,-2.258,-1.221,73.333,52262.000,1.000
17.724,3.260,-73.110,-5.127,-10.637,1.443,-10.911,16.648,-0.055,0.988,-0.205,0.763,-2.167,-1.129,73.333,52263.000,1.000
15.294,-1.036,-49.164,-4.483,-21.981,5.590,-15.031,11.079,-0.055,0.989,-0.206,0.854,-2.075,-1.099,73.333,52264.000,1.000
14.604,-5.797,-15.978,-2.833,-31.898,9.670,-18.002,7.642,-0.054,0.990,-0.199,0.732,-1.984,-0.977,73.333,52265.000,1.000
15.760,-10.741,17.425,-0.874,-38.306,14.464,-19.827,7.207,-0.055,0.993,-0.202,0.671,-1.862,-0.916,73.333,52266.000,1.000
18.660,-15.237,43.666,1.118,-40.161,20.495,-20.647,9.403,-0.055,0.996,-0.202,0.671,-1.801,-0.854,73.333,52267.000,1.000
21.788,-19.145,58.412,2.436,-39.073,26.885,-21.729,12.476,-0.055,0.996,-0.200,0.549,-1.740,-0.793,73.333,52268.000,1.000
23.317,-22.307,61.946,2.566,-37.288,31.714,-24.016,14.419,-0.057,0.995,-0.198,0.275,-1.617,-0.702,73.333,52269.000,1.000
21.733,-24.845,57.412,1.025,-36.442,32.834,-28.304,13.257,-0.059,0.995,-0.198,0.122,-1.556,-0.641,73.333,52270.000,1.000
17.008,-26.593,48.925,-1.953,-36.786,29.268,-34.858,8.299,-0.057,0.994,-0.203,-0.092,-1.556,-0.641,73.333,52271.000,1.000
11.420,-26.073,41.327,-4.639,-36.596,22.297,-41.971,1.437,-0.058,0.992,-0.200,-0.153,-1.465,-0.580,73.333,52272.000,1.000
7.301,-22.074,37.691,-5.380,-34.542,14.517,-47.640,-4.311,-0.058,0.991,-0.201,-0.214,-1.373,-0.610,73.333,52273.000,1.000
5.987,-14.648,39.046,-3.142,-30.005,8.441,-50.022,-6.522,-0.058,0.992,-0.204,-0.336,-1.465,-0.549,73.333,52274.000,1.000
6.931,-5.721,43.454,1.451,-23.730,5.066,-49.021,-5.375,-0.059,0.991,-0.201,-0.366,-1.648,-0.580,73.333,52275.000,1.000
8.589,2.118,46.712,6.634,-17.149,3.840,-46.200,-3.099,-0.059,0.991,-0.199,-0.458,-1.556,-0.519,73.333,52276.000,1.000
10.064,7.472,45.230,11.001,-10.505,3.822,-42.678,-1.179,-0.059,0.991,-0.200,-0.488,-1.526,-0.458,73.333,52277.000,1.000
10.938,10.057,37.187,13.620,-3.659,4.526,-39.214,0.808,-0.058,0.991,-0.199,-0.641,-1.404,-0.458,73.333,52278.000,1.000
12.014,11.021,25.074,15.088,4.222,6.585,-34.886,4.649,-0.059,0.989,-0.199,-0.763,-1.373,-0.366,73.333,52279.000,1.000
14.006,11.605,14.170,16.550,13.201,10.810,-28.342,10.875,-0.059,0.989,-0.201,-0.793,-1.465,-0.397,73.333,52280.000,1.000
16.525,12.143,9.038,18.593,21.940,16.985,-19.277,18.129,-0.062,0.988,-0.203,-0.916,-1.434,-0.275,73.333,52281.000,1.000
18.509,12.426,11.582,20.938,29.036,23.541,-8.574,24.279,-0.061,0.986,-0.199,-1.007,-1.434,-0.397,73.333,52282.000,1.000
18.169,11.564,19.482,22.074,32.817,28.012,0.774,26.883,-0.060,0.986,-0.198,-1.038,-1.587,-0.427,73.333,52283.000,1.000
14.884,9.187,29.058,21.292,33.029,28.909,6.352,24.878,-0.059,0.987,-0.201,-1.007,-1.709,-0.397,73.333,52284.000,1.000
9.370,5.447,36.873,18.880,30.418,26.537,7.458,18.837,-0.060,0.986,-0.201,-1.007,-1.678,-0.427,73.333,52285.000,1.000
3.279,1.087,40.698,15.653,25.907,22.757,5.514,10.761,-0.060,0.987,-0.198,-0.977,-1.678,-0.549,73.333,52286.000,1.000
-1.142,-2.269,40.676,12.796,20.883,20.149,4.321,3.523,-0.061,0.988,-0.200,-0.946,-1.709,-0.610,73.333,52287.000,1.000
-2.823,-3.499,37.539,10.746,15.583,20.175,6.898,-1.254,-0.062,0.986,-0.199,-0.946,-1.770,-0.580,73.333,52288.000,1.000
-1.711,-2.288,32.923,9.726,9.739,22.361,14.345,-3.739,-0.061,0.984,-0.196,-0.977,-1.862,-0.610,73.333,52289.000,1.000
0.759,0.227,28.467,9.331,2.515,24.633,24.906,-5.365,-0.062,0.986,-0.194,-1.007,-1.953,-0.702,73.333,52290.000,1.000
2.451,2.088,25.427,8.971,-6.790,25.188,35.493,-6.481,-0.062,0.986,-0.198,-0.977,-1.953,-0.702,73.333,52291.000,1.000
2.415,2.234,25.596,8.767,-17.130,24.019,44.464,-5.469,-0.061,0.983,-0.197,-0.946,-2.136,-0.854,73.333,52292.000,1.000
0.630,0.471,29.571,8.732,-26.894,22.206,50.736,-1.466,-0.062,0.984,-0.201,-0.916,-2.289,-0.885,73.333,52293.000,1.000
-1.747,-2.197,36.910,9.214,-33.594,21.007,54.283,4.780,-0.062,0.985,-0.198,-0.854,-2.411,-0.793,73.333,52294.000,1.000
-3.618,-4.437,45.372,10.194,-35.060,20.925,55.427,11.237,-0.062,0.984,-0.198,-0.763,-2.655,-0.916,73.333,52295.000,1.000
-4.569,-5.278,51.523,11.138,-30.788,21.635,54.488,15.814,-0.061,0.984,-0.198,-0.671,-2.625,-0.946,73.333,52296.000,1.000
-4.673,-4.443,53.190,11.493,-22.161,22.501,52.292,17.266,-0.060,0.983,-0.197,-0.610,-2.777,-1.007,73.333,52297.000,1.000
-5.006,-3.122,49.531,10.395,-13.089,22.788,48.875,14.833,-0.062,0.983,-0.194,-0.458,-2.899,-1.038,73.333,52298.000,1.000
-5.882,-2.325,42.284,8.177,-6.852,22.448,44.858,9.609,-0.061,0.983,-0.194,-0.305,-3.052,-1.038,73.333,52299.000,1.000
-6.990,-2.503,33.933,5.851,-4.743,21.732,40.799,4.468,-0.060,0.984,-0.193,-0.122,-3.082,-1.129,73.333,52300.000,1.000
-8.147,-3.970,25.739,4.187,-6.371,20.467,36.356,2.223,-0.060,0.985,-0.194,-0.061,-3.082,-1.038,73.333,52301.000,1.000
-8.987,-6.647,18.432,3.752,-9.819,18.324,31.275,3.804,-0.060,0.983,-0.197,0.092,-3.113,-1.038,73.333,52302.000,1.000
-9.318,-10.240,11.897,4.377,-13.541,15.284,25.031,7.841,-0.057,0.983,-0.195,0.122,-3.235,-1.007,73.333,52303.000,1.000
-8.359,-13.519,6.504,6.061,-15.817,12.072,18.265,12.800,-0.058,0.982,-0.198,0.183,-3.174,-0.916,73.333,52304.000,1.000
-6.015,-15.545,1.818,8.277,-15.549,9.130,11.689,17.130,-0.057,0.983,-0.198,0.336,-3.235,-0.793,73.333,52305.000,1.000
-3.320,-16.432,-4.013,9.938,-12.727,6.097,5.231,19.027,-0.057,0.985,-0.201,0.427,-3.174,-0.732,73.333,52306.000,1.000
-1.149,-16.522,-12.054,10.454,-7.432,2.673,-0.881,17.389,-0.058,0.984,-0.198,0.702,-3.113,-0.671,73.333,52307.000,1.000
-0.199,-16.398,-22.220,9.537,-0.772,-0.883,-6.748,12.420,-0.057,0.984,-0.197,0.854,-3.143,-0.732,73.333,52308.000,1.000
-0.024,-16.046,-31.897,8.004,6.146,-3.402,-11.478,6.503,-0.061,0.985,-0.197,0.885,-3.235,-0.610,73.333,52309.000,1.000
0.144,-15.342,-37.639,6.826,11.880,-3.680,-14.166,2.292,-0.059,0.988,-0.195,0.854,-3.235,-0.793,73.333,52310.000,1.000
0.739,-14.565,-37.257,6.551,14.781,-1.534,-15.218,0.507,-0.059,0.988,-0.195,0.916,-3.235,-0.916,73.333,52311.000,1.000
1.922,-14.374,-30.186,7.470,14.204,1.803,-16.063,0.038,-0.058,0.988,-0.197,1.007,-2.991,-0.946,73.333,52312.000,1.000
2.608,-16.389,-18.815,8.814,9.353,3.883,-19.536,-0.621,-0.056,0.987,-0.198,1.007,-3.143,-0.946,73.333,52313.000,1.000
1.909,-21.472,-5.947,10.150,0.679,2.917,-26.909,-1.186,-0.054,0.989,-0.196,0.977,-3.143,-0.854,73.333,52314.000,1.000
-0.240,-28.774,6.594,11.830,-9.726,-0.957,-36.965,-0.551,-0.053,0.991,-0.198,0.885,-2.991,-0.916,73.333,52315.000,1.000
-2.793,-35.808,17.969,14.990,-18.979,-5.781,-46.665,1.877,-0.052,0.991,-0.197,0.702,-2.899,-1.007,73.333,52316.000,1.000
-3.829,-39.467,28.203,21.002,-24.578,-9.189,-52.253,5.911,-0.047,0.991,-0.197,0.793,-2.747,-1.007,73.333,52317.000,1.000
-2.829,-38.630,36.072,29.475,-26.943,-10.564,-52.689,9.998,-0.045,0.991,-0.196,0.824,-2.563,-0.916,73.333,52318.000,1.000
