EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-29.846,-88.224,-43.386,-52.386,-36.311,-34.981,-22.762,-25.969,-0.030,0.912,-0.468,0.458,-0.824,-0.488,73.333,41408.000,1.000
-30.933,-82.611,-44.371,-56.029,-38.701,-39.077,-24.983,-33.253,-0.029,0.909,-0.469,0.458,-0.885,-0.397,73.333,41409.000,1.000
-31.538,-78.291,-45.137,-60.130,-41.232,-44.920,-28.129,-42.571,-0.032,0.911,-0.471,0.580,-0.946,-0.488,73.333,41410.000,1.000
-31.377,-74.566,-44.937,-63.899,-42.687,-50.853,-30.836,-52.026,-0.032,0.909,-0.470,0.458,-0.824,-0.519,73.333,41411.000,1.000
-30.405,-70.890,-43.690,-66.582,-42.454,-55.439,-32.653,-60.335,-0.032,0.910,-0.471,0.488,-0.854,-0.519,73.333,41412.000,1.000
-28.924,-67.262,-42.064,-67.916,-40.815,-58.291,-34.219,-67.175,-0.032,0.911,-0.469,0.397,-0.885,-0.519,73.333,41413.000,1.000
-27.184,-63.829,-40.807,-67.939,-38.452,-59.779,-36.255,-72.661,-0.034,0.909,-0.467,0.336,-0.824,-0.549,73.333,41414.000,1.000
-25.177,-60.418,-40.051,-66.614,-35.931,-60.308,-39.290,-77.102,-0.034,0.909,-0.466,0.397,-0.916,-0.580,73.333,41415.000,1.000
-22.918,-57.047,-39.287,-63.578,-33.530,-59.689,-42.498,-79.905,-0.035,0.909,-0.470,0.458,-0.885,-0.580,73.333,41416.000,1.000
-20.772,-54.185,-38.172,-58.863,-31.684,-57.980,-45.371,-80.705,-0.032,0.911,-0.471,0.580,-0.916,-0.610,73.333,41417.000,1.000
-19.106,-52.540,-37.076,-53.196,-30.821,-55.980,-48.248,-79.755,-0.034,0.912,-0.469,0.549,-0.916,-0.549,73.333,41418.000,1.000
-17.658,-52.376,-36.609,-47.327,-30.758,-54.614,-51.524,-77.421,-0.034,0.913,-0.472,0.641,-0.885,-0.580,73.333,41419.000,1.000
-15.811,-53.321,-36.993,-41.652,-30.796,-54.327,-55.658,-74.193,-0.034,0.909,-0.473,0.793,-0.854,-0.641,73.333,41420.000,1.000
-13.410,-54.945,-37.955,-36.281,-30.340,-54.749,-60.169,-69.863,-0.035,0.909,-0.475,0.854,-0.824,-0.671,73.333,41421.000,1.000
-10.920,-56.702,-38.905,-31.465,-29.428,-55.206,-64.750,-64.362,-0.036,0.911,-0.475,0.885,-0.793,-0.610,73.333,41422.000,1.000
-8.920,-58.092,-39.101,-27.505,-28.345,-54.971,-69.132,-57.787,-0.034,0.911,-0.471,0.977,-0.824,-0.702,73.333,41423.000,1.000
-7.716,-58.742,-37.849,-24.544,-27.098,-53.569,-72.651,-50.297,-0.033,0.913,-0.469,1.068,-0.763,-0.732,73.333,41424.000,1.000
-7.476,-58.314,-35.084,-23.043,-25.590,-51.506,-75.408,-42.790,-0.033,0.914,-0.472,1.068,-0.732,-0.732,73.333,41425.000,1.000
-8.400,-56.859,-31.705,-23.809,-23.841,-49.971,-77.688,-36.049,-0.034,0.912,-0.470,1.099,-0.854,-0.824,73.333,41426.000,1.000
-10.423,-54.673,-29.023,-27.328,-22.091,-50.159,-80.460,-30.961,-0.032,0.912,-0.466,1.221,-0.854,-0.732,73.333,41427.000,1.000
-12.888,-52.085,-27.822,-32.969,-20.541,-52.510,-84.565,-28.065,-0.032,0.912,-0.468,1.129,-0.702,-0.580,73.333,41428.000,1.000
-14.780,-49.135,-27.864,-39.071,-19.199,-56.474,-89.841,-27.194,-0.031,0.913,-0.467,1.160,-0.702,-0.580,73.333,41429.000,1.000
-15.407,-45.430,-28.154,-43.916,-18.056,-60.924,-95.871,-28.145,-0.032,0.912,-0.471,1.099,-0.732,-0.549,73.333,41430.000,1.000
-14.801,-40.796,-27.732,-46.366,-17.141,-64.453,-101.371,-30.154,-0.034,0.913,-0.469,1.160,-0.702,-0.549,73.333,41431.000,1.000
-13.390,-35.494,-26.342,-46.317,-16.644,-66.203,-105.511,-32.803,-0.035,0.912,-0.470,1.221,-0.732,-0.458,73.333,41432.000,1.000
-11.553,-30.143,-24.449,-44.495,-16.731,-66.193,-108.160,-36.056,-0.033,0.911,-0.472,1.129,-0.824,-0.458,73.333,41433.000,1.000
-9.689,-25.544,-22.895,-41.953,-17.495,-65.097,-109.441,-39.861,-0.034,0.911,-0.473,1.160,-0.763,-0.397,73.333,41434.000,1.000
-8.378,-22.544,-22.601,-39.757,-19.047,-64.014,-110.217,-44.569,-0.033,0.910,-0.471,1.190,-0.732,-0.275,73.333,41435.000,1.000
-8.159,-22.061,-24.101,-38.403,-21.230,-63.671,-110.613,-49.927,-0.033,0.911,-0.469,1.312,-0.763,-0.244,73.333,41436.000,1.000
-9.252,-24.349,-27.089,-37.685,-23.696,-64.136,-110.487,-55.252,-0.035,0.913,-0.471,1.373,-0.488,-0.122,73.333,41437.000,1.000
-11.436,-28.595,-30.423,-36.861,-26.060,-64.765,-109.598,-59.286,-0.035,0.910,-0.471,1.343,-0.488,-0.092,73.333,41438.000,1.000
-14.049,-33.503,-32.889,-35.249,-28.065,-64.716,-107.705,-60.618,-0.035,0.910,-0.469,1.312,-0.549,0.061,73.333,41439.000,1.000
-16.252,-38.426,-34.230,-33.071,-29.708,-63.950,-105.638,-59.089,-0.034,0.909,-0.470,1.312,-0.580,0.031,73.333,41440.000,1.000
-17.293,-43.873,-35.098,-31.101,-30.746,-62.936,-103.705,-54.912,-0.035,0.908,-0.470,1.343,-0.427,0.183,73.333,41441.000,1.000
-16.623,-50.161,-35.895,-29.777,-30.561,-61.882,-101.368,-48.480,-0.033,0.907,-0.472,1.343,-0.488,0.092,73.333,41442.000,1.000
-14.186,-56.498,-36.174,-28.813,-28.692,-60.247,-97.368,-40.137,-0.032,0.909,-0.470,1.434,-0.458,0.061,73.333,41443.000,1.000
-10.709,-61.511,-35.380,-27.773,-25.508,-57.242,-90.580,-30.299,-0.032,0.908,-0.470,1.404,-0.427,0.122,73.333,41444.000,1.000
-7.481,-64.198,-33.747,-26.810,-21.959,-52.685,-81.345,-20.013,-0.033,0.910,-0.468,1.373,-0.488,0.183,73.333,41445.000,1.000
-5.626,-64.482,-32.014,-26.211,-18.468,-46.712,-69.823,-9.653,-0.034,0.910,-0.469,1.404,-0.397,0.244,73.333,41446.000,1.000
-5.545,-62.705,-30.595,-25.877,-14.810,-39.640,-56.307,0.544,-0.032,0.911,-0.470,1.343,-0.397,0.275,73.333,41447.000,1.000
-6.938,-59.391,-29.369,-25.371,-10.668,-32.020,-41.606,9.928,-0.034,0.913,-0.473,1.343,-0.488,0.275,73.333,41448.000,1.000
-9.176,-55.384,-28.130,-24.426,-6.156,-24.817,-26.846,17.559,-0.032,0.912,-0.474,1.373,-0.488,0.244,73.333,41449.000,1.000
-11.610,-51.570,-26.881,-23.349,-1.964,-19.340,-13.659,22.280,-0.034,0.911,-0.473,1.312,-0.458,0.183,73.333,41450.000,1.000
-13.511,-48.535,-25.625,-22.442,1.257,-16.133,-2.229,24.159,-0.035,0.910,-0.473,1.190,-0.671,0.092,73.333,41451.000,1.000
-14.098,-46.187,-24.342,-21.692,3.288,-14.740,8.164,23.851,-0.035,0.911,-0.472,1.343,-0.641,0.153,73.333,41452.000,1.000
-13.006,-44.180,-23.111,-20.783,4.286,-14.061,18.436,22.130,-0.032,0.912,-0.473,1.312,-0.549,-0.031,73.333,41453.000,1.000
-10.696,-42.549,-21.982,-19.188,4.312,-12.764,29.424,19.972,-0.032,0.913,-0.473,1.373,-0.549,0.061,73.333,41454.000,1.000
-8.341,-41.792,-20.978,-16.717,2.970,-10.101,40.651,17.740,-0.031,0.911,-0.471,1.221,-0.427,0.031,73.333,41455.000,1.000
-7.085,-42.635,-20.200,-13.783,0.022,-6.098,51.512,15.849,-0.032,0.912,-0.472,1.099,-0.580,0.061,73.333,41456.000,1.000
-7.173,-45.068,-19.632,-11.221,-3.950,-1.343,61.349,14.509,-0.031,0.912,-0.473,1.129,-0.427,0.031,73.333,41457.000,1.000
-7.760,-48.078,-18.876,-9.583,-7.550,3.677,69.898,13.989,-0.034,0.910,-0.472,1.160,-0.488,-0.061,73.333,41458.000,1.000
-7.792,-50.699,-17.607,-8.980,-9.605,8.577,77.384,14.571,-0.034,0.912,-0.471,1.099,-0.519,-0.061,73.333,41459.000,1.000
-7.033,-52.954,-16.213,-9.594,-10.158,12.445,83.275,15.542,-0.031,0.912,-0.471,1.129,-0.610,-0.183,73.333,41460.000,1.000
-5.905,-55.489,-15.276,-11.212,-9.855,14.644,87.871,16.621,-0.031,0.909,-0.472,1.099,-0.549,-0.183,73.333,41461.000,1.000
-4.713,-58.142,-14.780,-12.921,-9.137,15.552,92.134,18.281,-0.034,0.908,-0.475,1.099,-0.671,-0.153,73.333,41462.000,1.000
-3.605,-59.905,-14.364,-13.741,-8.192,16.230,96.769,21.195,-0.033,0.909,-0.471,1.129,-0.641,-0.214,73.333,41463.000,1.000
-2.889,-59.785,-13.885,-13.391,-7.215,17.532,101.799,25.585,-0.032,0.909,-0.473,1.038,-0.641,-0.244,73.333,41464.000,1.000
-2.860,-57.117,-13.335,-12.332,-6.318,19.621,106.180,30.665,-0.031,0.909,-0.472,1.129,-0.671,-0.366,73.333,41465.000,1.000
-3.443,-51.916,-12.565,-11.029,-5.153,22.525,109.732,36.070,-0.032,0.911,-0.470,1.007,-0.763,-0.336,73.333,41466.000,1.000
-4.152,-44.728,-11.402,-9.793,-3.217,26.172,112.679,41.589,-0.032,0.913,-0.475,0.946,-0.763,-0.305,73.333,41467.000,1.000
-4.115,-36.014,-9.454,-8.469,-0.009,30.592,115.409,47.109,-0.032,0.913,-0.473,0.885,-0.824,-0.275,73.333,41468.000,1.000
-2.448,-25.804,-6.012,-6.228,4.848,36.152,118.864,52.870,-0.032,0.912,-0.475,0.824,-0.824,-0.336,73.333,41469.000,1.000
0.829,-14.338,-1.000,-2.679,10.878,42.735,123.008,58.326,-0.033,0.914,-0.472,0.916,-0.732,-0.305,73.333,41470.000,1.000
4.424,-3.051,4.287,1.289,16.600,49.398,127.217,62.620,-0.032,0.913,-0.473,0.732,-0.732,-0.275,73.333,41471.000,1.000
6.546,6.034,7.806,3.853,20.259,54.561,130.033,64.535,-0.035,0.912,-0.474,0.732,-0.702,-0.336,73.333,41472.000,1.000
6.111,11.583,8.099,3.618,21.052,56.869,130.017,63.100,-0.032,0.913,-0.476,0.732,-0.610,-0.336,73.333,41473.000,1.000
3.514,13.889,5.321,0.860,19.751,56.235,127.292,58.660,-0.032,0.914,-0.478,0.610,-0.854,-0.305,73.333,41474.000,1.000
0.427,14.939,1.253,-2.518,18.165,54.095,123.147,52.659,-0.033,0.914,-0.476,0.580,-0.702,-0.244,73.333,41475.000,1.000
-1.249,17.019,-1.808,-4.072,18.071,52.852,120.139,47.636,-0.034,0.913,-0.475,0.610,-0.824,-0.305,73.333,41476.000,1.000
-0.591,21.405,-2.556,-2.557,19.910,54.042,119.645,44.992,-0.032,0.910,-0.475,0.610,-0.885,-0.275,73.333,41477.000,1.000
1.894,27.834,-1.052,1.604,22.637,57.556,120.957,44.190,-0.032,0.909,-0.474,0.488,-0.824,-0.305,73.333,41478.000,1.000
4.900,35.017,2.098,7.315,24.760,62.493,122.897,44.246,-0.031,0.909,-0.472,0.397,-0.854,-0.244,73.333,41479.000,1.000
7.288,41.659,6.313,13.458,25.276,67.770,124.103,44.186,-0.034,0.908,-0.471,0.488,-0.916,-0.183,73.333,41480.000,1.000
8.602,46.655,10.827,19.151,24.136,72.508,124.116,43.750,-0.031,0.907,-0.475,0.458,-0.824,-0.214,73.333,41481.000,1.000
9.033,49.364,14.535,23.698,21.943,75.894,122.492,42.578,-0.030,0.906,-0.475,0.427,-0.732,-0.153,73.333,41482.000,1.000
9.103,50.057,16.563,26.854,19.537,77.472,118.721,40.192,-0.030,0.907,-0.475,0.458,-0.732,-0.183,73.333,41483.000,1.000
9.256,49.900,16.819,28.911,17.620,77.587,113.176,36.718,-0.030,0.907,-0.475,0.580,-0.702,-0.214,73.333,41484.000,1.000
9.592,50.418,15.940,30.215,16.471,77.111,106.449,32.454,-0.030,0.908,-0.473,0.671,-0.702,-0.153,73.333,41485.000,1.000
9.975,52.597,15.008,31.109,16.223,77.265,100.160,28.625,-0.031,0.909,-0.475,0.702,-0.702,-0.153,73.333,41486.000,1.000
10.080,56.543,14.973,31.699,16.748,78.758,95.684,26.425,-0.031,0.911,-0.475,0.732,-0.641,-0.122,73.333,41487.000,1.000
9.343,61.420,16.073,31.702,17.497,81.237,93.088,26.061,-0.031,0.910,-0.473,0.763,-0.702,-0.214,73.333,41488.000,1.000
7.319,65.988,17.820,30.767,17.861,83.808,91.740,27.006,-0.030,0.911,-0.475,0.854,-0.671,-0.183,73.333,41489.000,1.000
4.172,69.598,19.331,28.638,17.567,85.534,90.213,27.910,-0.030,0.911,-0.477,0.793,-0.641,-0.153,73.333,41490.000,1.000
0.626,72.000,19.692,25.296,16.763,85.874,87.812,27.982,-0.029,0.909,-0.474,0.793,-0.671,-0.153,73.333,41491.000,1.000
-2.517,72.965,18.465,20.957,15.613,84.598,84.304,27.063,-0.029,0.910,-0.476,0.793,-0.580,-0.031,73.333,41492.000,1.000
-4.690,72.481,16.356,16.466,14.403,82.061,80.000,25.842,-0.029,0.910,-0.478,0.732,-0.397,-0.122,73.333,41493.000,1.000
-5.596,71.086,15.027,13.365,13.767,79.414,76.341,26.005,-0.029,0.912,-0.475,0.702,-0.458,-0.031,73.333,41494.000,1.000
-5.005,69.902,15.966,12.900,14.382,77.850,74.449,28.650,-0.030,0.912,-0.475,0.824,-0.458,-0.092,73.333,41495.000,1.000
-2.597,69.991,19.656,15.385,16.646,78.168,75.388,34.271,-0.029,0.911,-0.475,0.702,-0.427,-0.092,73.333,41496.000,1.000
1.549,71.860,25.346,19.935,20.141,80.182,79.150,42.135,-0.030,0.910,-0.475,0.671,-0.366,-0.092,73.333,41497.000,1.000
6.508,75.179,31.548,25.043,23.860,82.842,84.541,50.501,-0.029,0.908,-0.476,0.671,-0.275,-0.122,73.333,41498.000,1.000
11.021,79.137,37.022,29.718,27.074,85.124,90.455,57.934,-0.031,0.906,-0.475,0.671,-0.366,-0.183,73.333,41499.000,1.000
14.297,83.275,41.279,33.734,29.613,86.424,95.520,63.354,-0.030,0.907,-0.471,0.671,-0.305,-0.183,73.333,41500.000,1.000
16.346,87.580,44.571,37.554,31.817,87.132,99.472,67.024,-0.033,0.907,-0.475,0.671,-0.305,-0.122,73.333,41501.000,1.000
17.767,92.314,47.543,41.924,33.974,88.277,102.593,69.720,-0.035,0.907,-0.474,0.732,-0.275,-0.122,73.333,41502.000,1.000
19.148,97.291,50.367,47.112,35.629,90.193,104.372,71.377,-0.034,0.906,-0.479,0.702,-0.183,-0.244,73.333,41503.000,1.000
20.536,101.196,51.877,52.246,35.594,91.499,103.398,70.793,-0.033,0.907,-0.476,0.885,-0.275,-0.275,73.333,41504.000,1.000
21.381,102.313,50.118,55.583,32.824,89.732,97.649,65.963,-0.034,0.908,-0.478,0.916,-0.244,-0.397,73.333,41505.000,1.000
20.974,99.626,44.127,56.036,27.568,83.881,87.516,56.864,-0.036,0.910,-0.476,0.824,-0.183,-0.488,73.333,41506.000,1.000
19.185,93.801,34.979,54.056,21.393,75.406,75.922,45.927,-0.034,0.909,-0.475,0.793,-0.214,-0.458,73.333,41507.000,1.000
17.068,87.308,25.529,51.625,16.642,67.382,66.704,36.653,-0.036,0.908,-0.474,0.824,-0.275,-0.519,73.333,41508.000,1.000
16.386,83.096,19.086,51.363,15.426,62.908,63.200,32.072,-0.037,0.911,-0.475,0.854,-0.244,-0.610,73.333,41509.000,1.000
17.999,82.498,17.352,54.384,17.957,62.890,65.417,32.477,-0.038,0.913,-0.477,0.793,-0.336,-0.763,73.333,41510.000,1.000
20.976,83.927,19.377,59.297,22.225,65.524,70.708,36.140,-0.038,0.914,-0.477,0.763,-0.427,-0.793,73.333,41511.000,1.000
23.639,84.440,22.650,63.341,25.605,67.847,75.583,40.780,-0.039,0.915,-0.478,0.702,-0.580,-0.854,73.333,41512.000,1.000
24.986,82.234,25.020,64.449,26.825,67.977,77.999,45.190,-0.037,0.916,-0.475,0.702,-0.580,-0.977,73.333,41513.000,1.000
24.766,77.304,25.492,62.110,26.275,65.873,78.516,49.884,-0.036,0.917,-0.474,0.610,-0.702,-1.038,73.333,41514.000,1.000
22.835,70.652,23.980,56.811,24.887,62.354,78.186,55.459,-0.035,0.915,-0.473,0.519,-0.732,-1.068,73.333,41515.000,1.000
19.137,63.196,21.023,49.678,23.460,58.518,78.303,62.451,-0.035,0.914,-0.470,0.336,-0.763,-1.068,73.333,41516.000,1.000
14.099,55.678,17.431,41.902,22.347,55.035,79.430,70.669,-0.033,0.915,-0.472,0.336,-0.671,-0.854,73.333,41517.000,1.000
8.761,48.973,14.193,34.401,21.678,51.966,81.137,79.128,-0.031,0.914,-0.478,0.214,-0.732,-0.854,73.333,41518.000,1.000
4.440,44.082,12.554,27.929,21.771,49.435,83.231,87.153,-0.031,0.915,-0.475,0.275,-0.702,-0.793,73.333,41519.000,1.000
2.139,41.909,13.538,22.768,22.922,47.756,85.200,94.210,-0.031,0.914,-0.476,0.153,-0.641,-0.610,73.333,41520.000,1.000
2.107,42.573,17.244,18.755,25.099,47.299,86.812,100.303,-0.030,0.916,-0.473,0.153,-0.549,-0.488,73.333,41521.000,1.000
3.681,45.287,22.575,15.443,27.558,47.711,87.220,104.837,-0.030,0.912,-0.472,0.031,-0.580,-0.427,73.333,41522.000,1.000
5.535,48.928,27.780,12.437,29.056,47.816,84.887,106.287,-0.028,0.915,-0.469,0.061,-0.580,-0.305,73.333,41523.000,1.000
6.501,52.799,31.500,10.035,28.750,46.687,79.395,103.708,-0.030,0.913,-0.470,-0.031,-0.610,-0.244,73.333,41524.000,1.000
6.400,57.081,33.450,9.307,26.800,44.254,71.233,97.009,-0.029,0.912,-0.470,-0.153,-0.519,-0.031,73.333,41525.000,1.000
6.007,62.053,34.207,11.580,24.361,41.385,62.190,87.545,-0.030,0.912,-0.465,-0.214,-0.275,0.061,73.333,41526.000,1.000
6.136,67.438,34.468,17.405,22.596,39.023,53.825,76.867,-0.031,0.909,-0.469,-0.244,-0.183,0.244,73.333,41527.000,1.000
7.017,72.480,34.769,26.372,22.020,37.688,46.499,65.745,-0.031,0.908,-0.468,-0.275,-0.153,0.214,73.333,41528.000,1.000
8.366,76.235,35.402,37.549,22.564,37.518,40.230,54.624,-0.032,0.909,-0.468,-0.275,-0.214,0.397,73.333,41529.000,1.000
9.518,77.753,35.940,49.408,23.472,37.744,33.970,43.134,-0.033,0.909,-0.466,-0.183,-0.092,0.427,73.333,41530.000,1.000
9.750,75.845,35.184,60.250,23.654,37.056,26.809,31.281,-0.034,0.906,-0.466,-0.153,-0.214,0.519,73.333,41531.000,1.000
9.051,69.800,32.037,68.938,22.453,34.496,18.307,19.865,-0.035,0.907,-0.467,-0.153,-0.122,0.519,73.333,41532.000,1.000
8.440,60.382,26.594,75.394,20.303,30.209,8.592,10.229,-0.036,0.908,-0.469,-0.031,-0.153,0.519,73.333,41533.000,1.000
9.074,49.437,20.104,80.195,18.311,25.321,-1.216,3.902,-0.033,0.906,-0.469,-0.031,-0.244,0.519,73.333,41534.000,1.000
11.057,38.719,13.958,83.443,17.115,20.793,-10.681,0.976,-0.032,0.905,-0.467,-0.061,-0.244,0.458,73.333,41535.000,1.000
13.356,28.904,8.889,84.511,16.715,17.119,-19.517,0.666,-0.033,0.904,-0.469,-0.031,-0.153,0.519,73.333,41536.000,1.000
14.546,19.850,4.688,82.205,16.720,14.096,-27.845,1.475,-0.031,0.905,-0.472,0.122,-0.244,0.519,73.333,41537.000,1.000
13.508,11.310,0.590,75.360,16.585,10.875,-36.410,1.559,-0.032,0.906,-0.471,0.183,-0.275,0.519,73.333,41538.000,1.000
9.842,3.225,-3.921,63.852,15.823,6.787,-45.431,0.109,-0.032,0.906,-0.472,0.244,-0.183,0.488,73.333,41539.000,1.000
4.199,-3.964,-8.588,48.996,14.141,1.873,-55.024,-2.825,-0.031,0.907,-0.476,0.214,-0.214,0.519,73.333,41540.000,1.000
-1.729,-9.567,-12.432,33.393,11.976,-2.804,-64.248,-6.043,-0.031,0.910,-0.474,0.214,-0.336,0.427,73.333,41541.000,1.000
-6.033,-12.971,-14.425,19.806,10.366,-5.857,-71.914,-8.362,-0.031,0.911,-0.474,0.214,-0.275,0.427,73.333,41542.000,1.000
-7.517,-13.719,-13.966,10.082,10.264,-6.395,-77.642,-9.581,-0.029,0.912,-0.471,0.244,-0.122,0.397,73.333,41543.000,1.000
-5.967,-11.686,-11.117,4.683,12.045,-4.387,-81.393,-10.082,-0.029,0.911,-0.471,0.183,-0.092,0.458,73.333,41544.000,1.000
-2.210,-7.459,-6.990,2.199,15.054,-1.285,-84.458,-11.459,-0.029,0.912,-0.472,0.244,-0.061,0.397,73.333,41545.000,1.000
1.935,-3.077,-3.751,-0.162,17.756,0.346,-88.345,-15.460,-0.028,0.912,-0.471,0.092,-0.092,0.397,73.333,41546.000,1.000
4.495,-1.187,-3.481,-4.932,18.579,-1.891,-94.025,-23.103,-0.028,0.914,-0.475,0.153,0.092,0.397,73.333,41547.000,1.000
4.768,-2.744,-6.316,-12.317,17.172,-8.310,-101.100,-33.689,-0.026,0.914,-0.473,0.214,0.061,0.458,73.333,41548.000,1.000
3.690,-6.330,-10.095,-19.825,14.677,-16.448,-107.039,-44.299,-0.028,0.913,-0.473,0.275,0.153,0.488,73.333,41549.000,1.000
2.802,-9.670,-12.203,-24.457,12.563,-23.004,-109.578,-52.206,-0.027,0.914,-0.474,0.244,0.122,0.458,73.333,41550.000,1.000
3.296,-11.530,-11.424,-24.628,11.846,-25.698,-107.351,-55.856,-0.028,0.915,-0.473,0.336,0.061,0.488,73.333,41551.000,1.000
5.634,-12.091,-8.446,-20.831,12.662,-24.368,-100.791,-55.566,-0.029,0.912,-0.470,0.214,0.031,0.458,73.333,41552.000,1.000
9.402,-12.563,-5.228,-15.140,14.086,-21.092,-92.428,-53.369,-0.030,0.914,-0.472,0.244,0.000,0.275,73.333,41553.000,1.000
13.502,-14.699,-3.931,-9.974,14.588,-18.928,-84.904,-51.231,-0.032,0.913,-0.472,0.214,0.031,0.122,73.333,41554.000,1.000
16.776,-19.582,-5.861,-7.132,12.936,-20.341,-80.241,-50.493,-0.032,0.913,-0.472,0.122,0.000,0.214,73.333,41555.000,1.000
18.731,-26.897,-10.704,-7.073,9.309,-25.650,-78.088,-50.683,-0.032,0.913,-0.472,0.183,0.031,0.000,73.333,41556.000,1.000
19.729,-35.053,-16.733,-9.114,5.113,-33.218,-76.470,-50.204,-0.033,0.912,-0.474,0.183,-0.092,0.031,73.333,41557.000,1.000
20.600,-42.042,-21.863,-12.108,1.823,-40.819,-73.797,-47.931,-0.032,0.912,-0.473,0.275,-0.305,-0.183,73.333,41558.000,1.000
22.239,-46.478,-24.742,-14.893,0.278,-46.589,-69.114,-43.411,-0.032,0.913,-0.474,0.305,-0.275,-0.305,73.333,41559.000,1.000
25.181,-47.865,-25.181,-16.748,0.561,-49.722,-62.931,-37.404,-0.032,0.914,-0.472,0.397,-0.336,-0.275,73.333,41560.000,1.000
29.116,-46.856,-23.880,-17.460,2.340,-50.352,-55.834,-30.717,-0.031,0.914,-0.468,0.275,-0.244,-0.305,73.333,41561.000,1.000
32.993,-44.900,-21.881,-17.539,4.880,-49.457,-48.418,-24.107,-0.032,0.913,-0.469,0.336,-0.244,-0.458,73.333,41562.000,1.000
35.833,-43.282,-19.947,-18.181,7.113,-48.570,-41.896,-18.749,-0.033,0.914,-0.468,0.336,-0.214,-0.488,73.333,41563.000,1.000
37.305,-42.713,-18.317,-20.635,8.123,-48.974,-37.117,-15.553,-0.032,0.912,-0.470,0.366,-0.397,-0.519,73.333,41564.000,1.000
37.636,-43.171,-16.865,-25.592,7.495,-51.209,-34.930,-15.372,-0.031,0.910,-0.472,0.244,-0.488,-0.458,73.333,41565.000,1.000
37.329,-44.062,-15.361,-32.535,5.484,-54.692,-35.097,-18.037,-0.031,0.909,-0.466,0.122,-0.549,-0.519,73.333,41566.000,1.000
36.970,-44.277,-13.799,-39.892,2.719,-58.330,-36.680,-22.620,-0.031,0.907,-0.466,0.214,-0.549,-0.397,73.333,41567.000,1.000
37.359,-42.303,-12.191,-45.494,0.323,-61.103,-38.828,-28.041,-0.030,0.905,-0.469,0.275,-0.519,-0.305,73.333,41568.000,1.000
39.553,-36.815,-10.084,-47.107,0.040,-61.946,-40.093,-32.637,-0.029,0.905,-0.469,0.397,-0.580,-0.305,73.333,41569.000,1.000
44.225,-27.234,-6.811,-43.884,3.105,-60.259,-39.855,-35.431,-0.032,0.906,-0.470,0.549,-0.610,-0.305,73.333,41570.000,1.000
50.976,-14.446,-2.110,-37.217,9.257,-56.163,-38.258,-36.207,-0.030,0.906,-0.466,0.671,-0.641,-0.336,73.333,41571.000,1.000
58.388,-0.693,3.625,-30.210,16.735,-50.529,-36.443,-35.667,-0.031,0.907,-0.467,0.732,-0.641,-0.183,73.333,41572.000,1.000
64.583,11.326,9.484,-26.167,23.131,-44.829,-36.509,-35.451,-0.030,0.905,-0.467,0.854,-0.610,-0.122,73.333,41573.000,1.000
67.700,19.090,14.029,-27.220,26.313,-40.827,-40.009,-37.127,-0.031,0.905,-0.465,0.885,-0.610,-0.122,73.333,41574.000,1.000
66.421,21.194,15.643,-33.738,25.037,-40.203,-48.015,-42.100,-0.034,0.907,-0.466,0.885,-0.793,-0.061,73.333,41575.000,1.000
60.825,18.131,13.717,-43.771,19.898,-43.006,-59.401,-49.965,-0.035,0.909,-0.467,1.038,-0.824,-0.061,73.333,41576.000,1.000
52.697,12.413,9.345,-53.700,13.284,-47.216,-71.097,-58.411,-0.035,0.908,-0.469,1.099,-0.977,-0.153,73.333,41577.000,1.000
44.566,7.355,4.699,-60.067,8.052,-50.102,-80.234,-64.692,-0.036,0.908,-0.466,1.160,-1.129,-0.244,73.333,41578.000,1.000
38.266,4.910,1.610,-61.137,6.006,-49.828,-85.073,-66.580,-0.035,0.909,-0.467,1.221,-1.160,-0.397,73.333,41579.000,1.000
34.196,4.654,0.343,-57.677,6.954,-46.762,-86.649,-64.224,-0.034,0.910,-0.469,1.282,-1.160,-0.397,73.333,41580.000,1.000
31.582,4.271,-0.323,-51.948,9.305,-42.865,-87.090,-59.294,-0.034,0.910,-0.472,1.221,-1.373,-0.427,73.333,41581.000,1.000
29.221,1.451,-1.744,-45.867,11.349,-40.045,-87.766,-53.493,-0.035,0.910,-0.473,1.160,-1.495,-0.458,73.333,41582.000,1.000
26.151,-4.292,-4.070,-39.932,12.139,-38.918,-88.903,-47.774,-0.032,0.908,-0.473,1.099,-1.434,-0.488,73.333,41583.000,1.000
21.917,-11.820,-6.407,-33.918,11.476,-38.719,-89.469,-41.856,-0.032,0.908,-0.472,1.129,-1.617,-0.519,73.333,41584.000,1.000
16.450,-19.588,-8.042,-28.681,9.291,-38.681,-89.387,-35.875,-0.034,0.910,-0.475,1.221,-1.709,-0.610,73.333,41585.000,1.000
9.871,-26.771,-8.925,-26.350,5.727,-38.644,-89.127,-30.245,-0.032,0.912,-0.473,1.312,-1.709,-0.549,73.333,41586.000,1.000
2.370,-33.122,-9.150,-28.906,1.328,-38.813,-89.135,-25.343,-0.032,0.913,-0.473,1.282,-1.953,-0.610,73.333,41587.000,1.000
